"","liveness","danceability","energy","key","loudness","mode","ArtistName","speechiness","acousticness","instrumentalness","valence","tempo","duration_ms","DateIndex","time_signature","MaxPosition","Track.Name","minPosition","lCountOnCharts","TrackPopularity","CountOnCharts","lSumChartStreams","ldurationms"
"1301",0.212,0.418,0.824,2,-5.289,1,"Mumford & Sons",0.0467,0.000584,0.657,0.344,152.932,221240,5,4,80,"The Wolf",63,0.693147180559945,59,2,13.5208347529453,12.3070033641086
"1302",0.28,0.609,0.378,4,-9.828,1,"Justin Bieber",0.438,0.835,0,0.529,100.418,233720,194,4,94,"Love Yourself",1,5.9427993751267,84,381,20.4114818952477,12.3618790966684
"1306",0.174,0.686,0.733,1,-4.95,0,"Selena Gomez",0.0802,0.129,0,0.546,124.916,246400,148,4,129,"Revival",90,1.09861228866811,0,3,13.7884178424297,12.4147115106415
"1307",0.0901,0.624,0.803,2,-3.578,1,"Little Mix",0.0417,0.575,0,0.52,97.017,238720,540,3,144,"F.U.",144,0,68,1,12.9159810683542,12.3830465959975
"1308",0.0958,0.671,0.609,7,-5.02,0,"Astrid S",0.0508,0.0747,0,0.38,120.054,208729,358,4,200,"Hurts So Good",118,1.09861228866811,18,3,13.7943921253759,12.2487920388503
"1309",0.296,0.61,0.834,7,-5.246,1,"Years & Years",0.0507,0.0702,0,0.618,119.999,205608,491,4,150,"Meteorite - From ""Bridget Jones's Baby"" Original Motion Picture Soundtrack",150,0,68,1,12.9184414022558,12.233726722312
"1310",0.109,0.554,0.707,0,-3.721,1,"The Strumbellas",0.0268,0.172,0,0.778,80.522,203653,390,4,200,"Spirits",121,4.43081679884331,69,84,17.2196312957873,12.2241728441245
"1311",0.136,0.574,0.411,7,-9.788,1,"Shawn Mendes",0.0299,0.786,0,0.532,95.55,199013,498,4,167,"Three Empty Words",150,1.6094379124341,46,5,14.4123307419369,12.2011254282061
"1312",0.595,0.472,0.856,7,-6.03,1,"The Beatles",0.0562,0.147,2.78e-06,0.824,78.696,138200,224,4,177,"Paperback Writer - Remastered 2015",177,0,55,1,12.9205237768165,11.8364571903157
"1319",0.482,0.469,0.664,7,-7.16,1,"Chris Brown",0.121,0.0566,1.58e-06,0.267,124.746,211413,218,4,157,"Anyway",104,0.693147180559945,48,2,13.471459877341,12.2615688453241
"1320",0.105,0.662,0.705,1,-6.56,0,"Bruno Mars",0.0399,0.0392,2.38e-06,0.863,159.996,250080,554,4,195,"Calling All My Lovelies",164,0.693147180559945,75,2,13.5046417385372,12.4295361456553
"1321",0.305,0.774,0.756,1,-4.995,1,"MAGIC!",0.0389,0.0423,0,0.929,144.032,224840,8,4,200,"Rude",70,5.22035582507832,73,185,17.7847420793106,12.323144317116
"1324",0.0635,0.834,0.969,6,-3.383,1,"Icona Pop",0.063,0.0558,0.000723,0.932,125.985,169617,47,4,200,"Emergency",78,4.70953020131233,32,111,17.1351921975703,12.0412982331657
"1325",0.18,0.641,0.826,11,-3.69,1,"Cali Y El Dandee",0.223,0.0536,0,0.832,179.988,250837,254,4,199,"Por Fin Te Encontr√©",86,5.33753807970132,73,208,17.9906856097859,12.4325586047704
"1326",0.0897,0.58,0.57,2,-11.749,1,"Kendrick Lamar",0.354,0.347,0,0.143,102.241,247747,299,4,173,"untitled 01 | 08.19.2014.",94,1.09861228866811,56,3,13.8522088617469,12.4201633431381
"1327",0.101,0.744,0.72,0,-6.432,1,"Fifth Harmony",0.0486,0.184,0,0.716,103.987,203760,316,4,200,"The Life",112,2.56494935746154,32,13,15.2244146322375,12.2246981096533
"1331",0.058,0.469,0.866,7,-7.788,1,"David Bowie",0.0766,0.0568,0,0.88,169.209,316440,242,4,126,"Young Americans (2007 Remastered)",100,0.693147180559945,55,2,13.5178576077816,12.6648889291353
"1332",0.336,0.885,0.477,6,-9.196,0,"Various Artists",0.0664,0.000131,0.000664,0.691,130.078,346840,361,4,193,"My Boo - Hitman's Club Mix",99,2.39789527279837,68,11,15.1484719143221,12.7566188574911
"1333",0.0882,0.562,0.832,9,-6.19,0,"Ellie Goulding",0.0328,0.00193,8.49e-06,0.632,137.001,216878,162,4,183,"Lost And Found",84,1.79175946922805,39,6,14.2955146405694,12.2870902624406
"1335",0.481,0.459,0.741,4,-6.43,0,"Maroon 5",0.0495,0.000189,0,0.33,189.879,231013,1,4,200,"Animals",60,5.3890717298165,12,219,17.9304379822359,12.3502292649767
"1337",0.0671,0.619,0.806,3,-4.8,0,"Rihanna",0.0483,0.272,0,0.873,95,253080,272,4,199,"Kiss It Better",98,2.77258872223978,68,16,15.4277531336508,12.4414609232608
"1338",0.107,0.772,0.547,6,-6.373,0,"Maluma",0.0541,0.0983,4.35e-06,0.092,130.099,278107,561,4,196,"Cuatro Babys",140,3.29583686600433,82,27,16.1121276779814,12.5357612107071
"1339",0.255,0.578,0.676,8,-5.478,1,"Melanie Thornton",0.033,0.114,0,0.519,149.965,231933,224,4,173,"Wonderful Dream (Holidays Are Coming) - Radio Version",173,0,65,1,12.9420541944273,12.3542038158362
"1340",0.141,0.596,0.856,4,-3.556,0,"Calvin Harris",0.0346,0.0211,0.0178,0.711,127.949,222533,8,4,199,"Summer",62,5.15329159449778,77,173,17.6976118196956,12.3128306841976
"1341",0.797,0.451,0.673,7,-9.115,1,"The Beatles",0.0734,0.0857,0.00225,0.566,95.513,122893,224,4,172,"Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009",172,0,55,1,12.9427988166019,11.7190693370565
"1342",0.0753,0.797,0.469,8,-8.112,1,"Kid Ink",0.0646,0.0599,0,0.475,103.057,224240,344,4,200,"Promise",110,4.86753445045558,75,130,17.5634755206555,12.3204721858387
"1344",0.107,0.466,0.747,4,-4.838,0,"David Guetta",0.0795,0.417,9.76e-06,0.43,92.161,203641,1,4,198,"Dangerous (feat. Sam Martin)",64,4.57471097850338,69,97,17.1306594443719,12.2241139186308
"1345",0.233,0.7,0.367,11,-11.31,0,"Ariana Grande",0.0945,0.479,0,0.689,90.148,116267,224,4,171,"December",161,1.09861228866811,68,3,13.8985631927973,11.6636445493172
"1346",0.0926,0.33,0.936,1,-3.66,1,"The Killers",0.0917,0.00108,0,0.218,148.112,222587,483,4,200,"Mr. Brightside",130,4.57471097850338,75,97,17.2624339537619,12.3130733153994
"1348",0.952,0.431,0.522,1,-10.372,1,"A$AP Rocky",0.0765,0.117,0.31,0.0885,113.827,218547,26,4,167,"Fine Whine",69,1.94591014905531,60,7,14.5363429420151,12.2947563733613
"1349",0.0776,0.642,0.823,0,-5.717,1,"Jess Glynne",0.0289,0.00159,0,0.441,122.977,227344,231,4,198,"Hold My Hand",120,2.99573227355399,61,20,15.4197540024795,12.3342195678779
"1350",0.233,0.51,0.747,5,-4.124,1,"Alesso",0.0651,0.031,0,0.349,125.951,210013,231,4,200,"Heroes (we could be)",98,4.79579054559674,67,121,17.2402527718176,12.2549247125455
"1352",0.113,0.688,0.435,9,-11.359,1,"The Beatles",0.0323,0.449,0,0.41,103.239,146333,224,4,170,"In My Life - Remastered",170,0,63,1,12.9483194661765,11.8936401254823
"1354",0.073,0.506,0.641,4,-4.815,0,"Rihanna",0.0456,0.0848,8.09e-06,0.385,171.957,224000,566,3,199,"Love On The Brain",137,2.83321334405622,77,17,15.5900128075956,12.3194013308372
"1355",0.221,0.506,0.923,0,-1.62,1,"Kanye West",0.302,0.238,0,0.686,95.608,374413,326,4,192,"No More Parties In LA",103,2.484906649788,4,12,15.2371361066766,12.833114745205
"1358",0.0816,0.559,0.841,0,-5.584,1,"Coldplay",0.0334,0.000315,0.45,0.153,105.009,229093,211,4,173,"Birds",103,1.79175946922805,69,6,14.4771072141203,12.3418833136317
"1361",0.111,0.522,0.362,1,-10.827,1,"Drake",0.048,0.139,2.83e-05,0.179,135.797,314632,135,4,102,"Diamonds Dancing",70,1.09861228866811,62,3,13.9861213101802,12.6591589808989
"1363",0.151,0.484,0.731,1,-6.694,1,"Vance Joy",0.0379,0.431,0,0.5,101.654,204280,15,4,200,"Riptide",56,6.21660610108486,74,501,18.8706485715939,12.2272468807616
"1364",0.337,0.792,0.621,1,-5.267,0,"Charlie Puth",0.049,0.451,0,0.838,110.025,187742,43,4,155,"Marvin Gaye (feat. Meghan Trainor)",67,3.55534806148941,64,35,16.2029042452693,12.142823958865
"1365",0.059,0.742,0.713,1,-5.522,0,"Maroon 5",0.0303,0.0205,0,0.871,120.032,189973,15,4,200,"Maps",62,5.47646355193151,9,239,18.0194840083674,12.1546372357816
"1366",0.219,0.686,0.623,1,-3.425,1,"DJ Khaled",0.13,0.00287,0.00145,0.166,140.171,219759,441,4,198,"I Got the Keys",121,3.52636052461616,72,34,16.3138185078485,12.3002867703402
"1369",0.0573,0.686,0.127,7,-14.361,1,"The Beatles",0.0342,0.754,1.41e-05,0.363,93.699,138387,224,4,186,"Blackbird - Remastered 2009",166,1.38629436111989,65,4,13.930515516112,11.8378093871181
"1370",0.095,0.794,0.397,1,-10.262,0,"Russ",0.353,0.506,0,0.433,139.845,165173,559,4,194,"What They Want",142,3.40119738166216,83,30,16.1845819302329,12.0147486884549
"1372",0.267,0.262,0.137,8,-15.235,1,"Frank Sinatra",0.0344,0.913,6.74e-06,0.278,92.183,206600,225,3,167,"Have Yourself A Merry Little Christmas - 1999 - Remaster",124,0.693147180559945,72,2,13.6500649971146,12.2385398356677
"1373",0.125,0.665,0.782,6,-8.438,0,"The Beatles",0.0307,0.12,4.19e-06,0.737,137.453,169000,224,4,164,"Day Tripper - Remastered 2015",164,0,58,1,12.9596962016245,12.0376539939052
"1374",0.256,0.459,0.706,5,-4.467,1,"OneRepublic",0.033,0.36,1.62e-06,0.307,65.163,194520,512,4,141,"Let's Hurt Tonight",141,0,64,1,12.9601197041377,12.1782902645177
"1376",0.0232,0.741,0.798,5,-5.342,0,"Bruno Mars",0.0718,0.00781,0,0.931,104.953,191000,554,4,198,"Finesse",155,1.09861228866811,76,3,13.900117296126,12.1600287070288
"1379",0.136,0.651,0.488,9,-8.22,1,"The Beatles",0.0316,0.212,0.026,0.455,113.038,180893,224,4,186,"Penny Lane - Remastered",163,0.693147180559945,55,2,13.4068608845063,12.1056609752229
"1381",0.0806,0.518,0.811,1,-4.825,1,"Halsey",0.0589,0.0544,0,0.567,100.04,249500,363,4,161,"Colors",103,1.94591014905531,70,7,14.7947603142275,12.4272141941737
"1385",0.124,0.807,0.887,9,-3.726,1,"Meghan Trainor",0.0503,0.0573,2.87e-06,0.961,134.052,187920,8,4,199,"All About That Bass",63,4.9416424226093,70,140,17.4798241264576,12.1437716193328
"1389",0.351,0.575,0.854,1,-5.847,0,"Kings of Leon",0.0362,0.000252,0.676,0.591,113.075,214040,519,4,136,"Around The World",136,0,56,1,12.9683260244887,12.2739181924252
"1390",0.318,0.625,0.726,10,-7.731,0,"Kanye West",0.155,0.00728,0,0.479,103.98,311867,547,4,200,"Stronger",142,4.66343909411207,76,106,17.361015881098,12.6503320938563
"1393",0.203,0.881,0.658,11,-4.53,0,"Kendrick Lamar",0.101,0.00515,0,0.506,107.052,234693,22,4,200,"King Kunta",61,4.82028156560504,72,124,17.3802676439968,12.3660335560854
"1394",0.127,0.851,0.536,1,-5.026,1,"Gucci Mane",0.0657,0.219,0,0.186,130.005,222360,435,4,180,"Guwop Home (feat. Young Thug)",126,1.38629436111989,53,4,14.1525369267402,12.3120529690674
"1395",0.15,0.635,0.738,7,-4.424,0,"Ariana Grande",0.0519,0.0192,0,0.412,130.971,194840,373,4,179,"Everyday",127,2.07944154167984,64,8,14.9529563053252,12.1799339879205
"1397",0.0801,0.751,0.78,7,-4.886,1,"Daya",0.0603,0.178,0,0.569,125.013,212923,553,4,200,"Words",130,3.40119738166216,77,30,16.1890817479841,12.2686858769864
"1399",0.0839,0.478,0.542,5,-10.135,1,"Stevie Wonder",0.0367,0.244,0,0.815,167.486,147227,225,4,183,"What Christmas Means To Me",121,0.693147180559945,64,2,13.6286217873092,11.8997308923698
"1400",0.124,0.654,0.631,7,-6.611,0,"Sam Smith",0.0395,0.356,2.64e-05,0.479,99.94,167066,4,4,200,"Like I Can",56,4.88280192258637,20,132,17.4336527181851,12.026144222905
"1401",0.166,0.631,0.661,5,-5.5,0,"Dillon Francis",0.0999,0.227,1.43e-06,0.707,174.031,178333,114,4,200,"Coming Over (feat. James Hersey)",77,4.26267987704132,71,71,16.8468110651743,12.0914078680494
"1404",0.473,0.61,0.664,2,-6.838,0,"Tori Kelly",0.0372,0.0187,0.0049,0.419,126.085,210606,251,4,199,"Hollow",80,5.00394630594546,64,149,17.7204307379449,12.2577443683047
"1405",0.118,0.526,0.484,11,-11.13,0,"Lana Del Rey",0.0359,0.255,0.00601,0.0844,131.978,257573,128,4,164,"High By The Beach",65,3.66356164612965,16,39,16.3157811588147,12.4590584540544
"1407",0.178,0.657,0.739,2,-4.081,1,"Daya",0.274,0.141,0,0.551,181.994,202221,523,4,129,"Sit Still, Look Pretty",127,0.693147180559945,76,2,13.6640595640368,12.2171164377424
"1409",0.128,0.77,0.69,1,-5.565,1,"Ty Dolla $ign",0.136,0.265,0,0.742,103.035,178507,323,4,197,"Saved (feat. E-40)",110,4.44265125649032,72,85,17.0839819749387,12.0923830951192
"1412",0.138,0.396,0.338,0,-10.872,1,"The Beatles",0.0304,0.198,2.62e-06,0.391,133.522,182293,224,4,162,"Something - Remastered",151,1.09861228866811,59,3,13.880209691203,12.1133705616849
"1413",0.17,0.591,0.712,7,-7.293,1,"Lady Gaga",0.0475,0.21,0.000733,0.742,92.337,223387,526,4,137,"Sinner's Prayer",137,0,11,1,12.9877937316958,12.3166609723394
"1414",0.336,0.885,0.477,6,-9.196,0,"Ghost Town DJs",0.0664,0.000131,0.000664,0.691,130.078,346840,371,4,190,"My Boo - Hitman's Club Mix",110,3.49650756146648,57,33,16.3069696932537,12.7566188574911
"1416",0.101,0.753,0.697,1,-8.679,1,"Happy Feet",0.356,0.0147,8.38e-05,0.832,203.173,275547,344,4,110,"The Song Of The Heart",110,0,3,1,12.991509539785,12.5265134919358
"1417",0.114,0.661,0.816,1,-6.177,0,"Ellie Goulding",0.0503,0.0411,0,0.32,108.982,227423,260,4,190,"Something In The Way You Move",93,3.36729582998647,63,29,15.9834426009398,12.3345669985436
"1418",0.126,0.515,0.387,4,-7.343,0,"Juan Gabriel",0.0567,0.689,0,0.306,135.739,239427,473,4,195,"Abr√°zame Muy Fuerte",116,0.693147180559945,65,2,13.5121515757274,12.3860038477015
"1419",0.153,0.916,0.571,10,-8.241,0,"DJ Khaled",0.2,0.0173,1.11e-06,0.467,103.521,183695,403,4,143,"For Free",100,1.09861228866811,71,3,14.0035789036231,12.1210320525421
"1420",0.3,0.481,0.917,7,-2.364,1,"Sigala",0.0591,0.0179,6.97e-05,0.588,174.01,203373,330,4,199,"Say You Do - Radio Edit",111,3.68887945411394,67,40,16.3577920055869,12.2227970104226
"1421",0.0828,0.769,0.782,10,-3.929,1,"Felix Jaehn",0.0678,0.0617,2.7e-05,0.352,111.063,183003,428,4,198,"Bonfire",121,1.09861228866811,59,3,13.8431811709309,12.1172578251318
"1422",0.136,0.833,0.673,1,-6.981,0,"Gucci Mane",0.315,0.329,0,0.763,148.019,149080,435,4,178,"Back On Road",118,2.63905732961526,72,14,15.3766154217357,11.9122383535932
"1423",0.0722,0.504,0.938,7,-3.73,1,"Metallica",0.0521,5.99e-05,0.00326,0.278,97.645,389598,554,4,150,"Dream No More",150,0,49,1,12.9962399068166,12.8728707172671
"1424",0.235,0.893,0.542,2,-7.676,1,"Drake",0.13,0.00323,3.3e-06,0.31,140.028,231231,137,4,198,"Digital Dash",69,3.68887945411394,67,40,16.3508907162071,12.351172489837
"1426",0.361,0.701,0.728,2,-4.554,1,"Eminem",0.255,0.00971,0.00115,0.0619,171.388,326467,539,4,200,"Lose Yourself - Soundtrack Version",120,6.26909628370626,79,528,18.8330796178508,12.696084150615
"1427",0.217,0.551,0.636,6,-7.125,1,"Coldplay",0.0281,0.00713,0.00203,0.163,124.996,268467,270,4,200,"A Sky Full of Stars",82,6.09356977004514,79,443,18.6052769201703,12.5004832803497
"1429",0.198,0.422,0.827,2,-5.31,1,"Mumford & Sons",0.0445,0.000507,0.765,0.322,152.956,221240,6,4,200,"The Wolf",55,2.77258872223978,60,16,15.2558964821634,12.3070033641086
"1431",0.108,0.508,0.762,6,-4.217,0,"Sia",0.0489,0.254,0.000122,0.43,99.963,263520,264,4,199,"Alive",86,3.78418963391826,65,44,16.4238380985719,12.4818845454115
"1432",0.0733,0.722,0.589,7,-5.614,1,"Freddy Kalas",0.0476,0.196,0,0.61,79.994,174947,223,4,200,"Hey Ho",106,2.39789527279837,40,11,15.0828009196047,12.0722383498923
"1433",0.12,0.896,0.672,10,-6.875,0,"Nicki Minaj",0.0479,0.0525,3.14e-05,0.511,105.098,219227,1,4,199,"Truffle Butter",58,4.40671924726425,72,82,16.9334783401889,12.297863001653
"1434",0.136,0.427,0.558,1,-6.374,0,"Pharrell Williams",0.0685,0.395,3.69e-05,0.598,86.141,162467,80,4,197,"Freedom",68,4.20469261939097,68,67,16.817148359511,11.9982301832059
"1437",0.414,0.479,0.733,0,-8.753,1,"The Beatles",0.0256,0.306,2.4e-05,0.775,99.307,208840,224,4,181,"Hello, Goodbye - Remastered",153,1.09861228866811,54,3,13.8314272132695,12.2493236875245
"1439",0.385,0.582,0.498,7,-9.906,0,"The Weeknd",0.0455,0.12,0,0.415,80.028,234400,15,4,196,"Often - Kygo Remix",57,4.71849887129509,67,112,17.1784075894758,12.364784336685
"1441",0.311,0.815,0.669,6,-7.966,0,"Bob Marley & The Wailers",0.0355,0.0242,0.0152,0.325,121.984,199656,436,4,200,"Is This Love - Remix",112,4.24849524204936,75,70,16.9829331177556,12.2043511646318
"1442",0.143,0.653,0.71,8,-8.444,1,"A$AP Rocky",0.0554,0.33,0,0.407,122.044,238053,26,4,198,"Excuse Me",65,2.19722457733622,65,9,14.8202897087976,12.3802486169377
"1443",0.224,0.682,0.641,8,-8.915,1,"Brenda Lee",0.0386,0.568,0,0.831,141.002,126146,219,4,199,"Rockin' Around The Christmas Tree - Rerecorded Version",77,3.09104245335832,67,22,15.7613601337565,11.7451952452827
"1447",0.132,0.422,0.264,8,-7.064,1,"John Legend",0.0322,0.922,0,0.331,119.93,269560,231,4,187,"All of Me",55,6.33505425149806,82,564,19.10801971447,12.5045462790602
"1448",0.1,0.855,0.522,3,-5.54,1,"Wiz Khalifa",0.226,0.196,0,0.365,139.917,238530,271,4,199,"Bake Sale (feat. Travis Scott)",88,3.91202300542815,64,50,16.5189923397115,12.3822503675636
"1449",0.0912,0.842,0.564,5,-8.042,0,"Justin Bieber",0.105,0.617,0.00024,0.795,124.984,207547,114,4,4,"What Do You Mean?",1,4.38202663467388,27,80,19.3537682724896,12.2431130990284
"1450",0.0682,0.686,0.375,9,-9.697,1,"Jona Lewie",0.0409,0.378,0.00606,0.733,97.375,176560,224,4,150,"Stop the Cavalry",135,0.693147180559945,51,2,13.6356060776859,12.0814160409306
"1453",0.232,0.579,0.738,10,-5.711,1,"Rita Ora",0.0542,0.0821,1.52e-06,0.431,124.023,202907,73,4,184,"Poison",63,3.63758615972639,61,38,16.3186409749254,12.2205030249724
"1457",0.123,0.599,0.588,7,-4.771,1,"Kanye West",0.111,0.719,0,0.559,98.847,131773,323,4,194,"Low Lights",108,1.94591014905531,2,7,14.7943023617853,11.7888360242225
"1458",0.0789,0.731,0.639,9,-6.597,1,"Lost Frequencies",0.0359,0.0206,1.29e-05,0.53,122.08,158474,76,4,196,"Reality - Radio Edit",62,2.63905732961526,66,14,15.3206837985288,11.9733458209889
"1459",0.097,0.652,0.819,2,-3.681,1,"Alesso",0.0338,0.0776,0,0.523,115.916,240413,330,4,198,"I Wanna Know",108,4.23410650459726,68,69,16.9215340960297,12.3901135567202
"1460",0.156,0.608,0.798,6,-5.092,0,"Major Lazer",0.0432,0.0736,0,0.488,92.943,185352,438,4,5,"Cold Water (feat. Justin Bieber & M√ò)",1,1.38629436111989,76,4,16.515673066179,12.1300119989172
"1461",0.0773,0.343,0.76,3,-7.146,1,"Various Artists",0.0513,0.392,0.000388,0.354,126.322,166453,224,4,148,"Christmas (Baby Please Come Home)",145,0.693147180559945,70,2,13.6208317640408,12.0224682662712
"1464",0.233,0.519,0.85,9,-6.777,1,"The Beatles",0.0678,0.0457,0,0.75,123.419,189680,224,4,198,"Ticket To Ride - Remastered 2009",147,0.693147180559945,55,2,13.434605858586,12.1530937207393
"1465",0.279,0.343,0.6,3,-5.254,1,"CÈline Dion",0.0302,0.451,0,0.16,172.044,254707,224,4,192,"Happy Xmas (War Is Over)",146,0.693147180559945,62,2,13.5563252353028,12.4478691439036
"1468",0.327,0.497,0.93,5,-7.024,1,"David Bowie",0.0652,0.109,0.0756,0.41,120.007,347280,242,4,130,"I Can't Give Everything Away",93,0.693147180559945,51,2,13.5618665612017,12.7578866499735
"1470",0.0687,0.753,0.463,10,-7.874,1,"Lady Gaga",0.0419,0.049,1.2e-05,0.606,138.04,255413,526,4,184,"Hey Girl",128,0.693147180559945,10,2,13.5653682995666,12.4506371218333
"1471",0.0816,0.901,0.292,2,-7.74,1,"Drake",0.289,0.0978,0,0.339,100.54,190595,141,4,199,"Right Hand",68,4.95582705760126,70,142,17.576481763739,12.1579060369096
"1472",0.336,0.471,0.698,0,-5.052,0,"Halsey",0.0318,0.0109,0,0.335,86.979,183808,112,4,77,"New Americana",68,0.693147180559945,60,2,13.6863399290878,12.1216470135278
"1474",0.0908,0.647,0.822,5,-4.662,0,"Pharrell Williams",0.183,0.219,0,0.962,160.019,232720,231,4,200,"Happy - From ""Despicable Me 2""",75,5.6021188208797,70,271,18.1225356983355,12.3575912931691
"1475",0.214,0.509,0.812,8,-5.438,1,"Kelly Clarkson",0.0537,0.0013,1.99e-05,0.689,159.876,229640,224,4,144,"Underneath the Tree",136,0.693147180559945,71,2,13.6461376049847,12.3442681442816
"1476",0.371,0.797,0.642,0,-8.082,1,"Red Hot Chili Peppers",0.0725,0.0799,1.19e-05,0.678,113.999,250387,400,4,171,"The Getaway",114,1.6094379124341,48,5,14.4207332174727,12.4307629999274
"1477",0.12,0.592,0.23,10,-13.603,1,"Bing Crosby",0.0511,0.828,0,0.52,126.655,144253,224,4,143,"Winter Wonderland - 2006 - Remaster",118,0.693147180559945,74,2,13.7146598577843,11.8793239813811
"1478",0.102,0.662,0.732,1,-5.22,0,"Years & Years",0.0357,0.211,0,0.433,108.003,255507,80,4,190,"Shine",65,4.52178857704904,62,92,17.2755621166987,12.4510050855109
"1479",0.104,0.864,0.551,3,-5.198,1,"Wiz Khalifa",0.22,0.144,0,0.393,139.934,238534,268,4,184,"Bake Sale (feat. Travis Scott)",86,2.77258872223978,66,16,15.3840148029763,12.3822671368021
"1480",0.479,0.934,0.694,11,-5.849,0,"Meghan Trainor",0.1,0.0963,1.21e-06,0.825,123.822,181240,365,4,124,"Me Too",114,1.38629436111989,17,4,14.3493313544844,12.1075773987811
"1481",0.09,0.473,0.543,7,-8.32,1,"Kanye West",0.0928,0.0411,0,0.447,125.761,123387,323,4,200,"Freestyle 4",99,2.484906649788,3,12,15.2759657469839,11.7230810364436
"1485",0.143,0.895,0.491,10,-10.261,0,"French Montana",0.246,0.0144,0.000988,0.258,83.505,227727,447,4,200,"No Shopping",105,4.39444915467244,73,81,17.1851827690158,12.3359028220972
"1488",0.0878,0.827,0.712,4,-7.676,0,"Vigiland",0.0556,0.00805,2.47e-06,0.135,128.006,157500,330,4,198,"Pong Dance",98,4.06044301054642,67,58,16.8159958181603,11.9671807372478
"1489",0.316,0.448,0.815,0,-5.951,0,"Kings of Leon",0.0361,0.0867,0.686,0.22,124.808,234080,519,4,198,"Reverend",124,1.09861228866811,56,3,13.9111070604107,12.363418216254
"1493",0.112,0.68,0.395,2,-6.643,1,"Shawn Mendes",0.0328,0.368,0,0.484,125.082,241893,498,3,136,"Ruin",127,1.38629436111989,45,4,14.327956867709,12.3962507586019
"1494",0.102,0.685,0.61,0,-5.221,0,"Rihanna",0.0439,0.323,0,0.319,94.384,186467,270,3,75,"Desperado",75,0,61,1,13.0479759816001,12.1360095587099
"1495",0.33,0.685,0.909,10,-1.214,1,"Sigala",0.0584,0.0573,3.88e-06,0.649,124.963,203387,211,4,123,"Sweet Lovin' - Original Mix",88,2.484906649788,62,12,15.2937314261738,12.2228658470831
"1498",0.356,0.776,0.624,1,-5.815,1,"Drake",0.0505,0.00849,0.00208,0.349,103.987,173975,341,4,1,"One Dance",1,1.38629436111989,32,4,16.6118707979851,12.0666668897131
"1499",0.187,0.634,0.341,1,-12.356,0,"Bon Iver",0.034,0.899,0.0309,0.165,110.005,252000,505,4,197,"666  á",125,1.09861228866811,70,3,13.9356446056027,12.4371843664936
"1500",0.0984,0.627,0.442,7,-9.048,1,"ZAYN",0.134,0.377,0.0319,0.33,91.008,239200,316,4,199,"BoRdErSz",95,1.6094379124341,59,5,14.2787123571223,12.3850553010586
"1501",0.074,0.377,0.916,4,-3.199,0,"The Beatles",0.0481,0.26,0,0.909,75.533,140920,224,4,183,"She Loves You - Mono / Remastered 2015",140,1.6094379124341,59,5,14.261247109067,11.8559476324552
"1503",0.218,0.361,0.676,11,-5.878,0,"Mumford & Sons",0.0443,0.0262,0.0271,0.367,113.741,220867,1,4,57,"Believe",53,1.09861228866811,23,3,14.0734983364959,12.3053159893848
"1505",0.154,0.772,0.858,8,-3.565,1,"Tinie Tempah",0.127,0.0153,0,0.536,101.978,228961,66,4,181,"Not Letting Go (feat. Jess Glynne)",58,4.17438726989564,62,65,16.8851194447677,12.3413069623559
